LG,position_window,n_mean,cm_male_mean,cm_female_mean,cm_sex_averaged_mean,cm_span_male_mean,cm_span_female_mean,cm_mb_male_mean,cm_mb_female_mean,cm_mb_sex_averaged_mean,crossovers_male_mean,crossovers_female_mean,crossovers_sex_averaged_mean,bp_position_mean,windowed_correlation_mean,male_distortion_mean,female_distortion_mean,Mendelian_distortion_mean,n_sum,cm_male_sum,cm_female_sum,cm_sex_averaged_sum,cm_span_male_sum,cm_span_female_sum,cm_mb_male_sum,cm_mb_female_sum,cm_mb_sex_averaged_sum,crossovers_male_sum,crossovers_female_sum,crossovers_sex_averaged_sum,bp_position_sum,windowed_correlation_sum,male_distortion_sum,female_distortion_sum,Mendelian_distortion_sum,window_end
LG1,81,9,51.075,48.387,49.731,0,0,0,0,0,0,0,0,81809929.4444444,NA,NA,NA,NA,81,459.675,435.483,447.579,0,0,0,0,0,0,0,0,736289365,0,0,0,0,82000000
LG1,82,50,51.075,48.387,49.731,0,0,0,0,0,0,0,0,82477080.98,NA,NA,NA,NA,2500,2247.3,2129.028,2188.164,0,0,0,0,0,0,0,0,4123854049,0,0,0,0,83000000
LG1,83,40,51.075,48.387,49.731,0,0,0,0,0,0,0,0,83662164.625,NA,NA,NA,NA,1600,2043,1935.48,1989.24,0,0,0,0,0,0,0,0,3346486585,0,0,0,0,84000000
LG1,84,26,51.075,48.387,49.731,0,0,0,0,0,0,0,0,84293886.9615385,NA,NA,NA,NA,676,1225.8,1161.288,1193.544,0,0,0,0,0,0,0,0,2191641061,0,0,0,0,85000000
LG1,85,37,51.075,48.387,49.731,0,0,0,0,0,0,0,0,85538934.4594595,NA,NA,NA,NA,1369,1787.625,1693.545,1740.585,0,0,0,0,0,0,0,0,3164940575,0,0,0,0,86000000
LG1,86,10,51.075,48.387,49.731,0,0,0,0,0,0,0,0,86652077.7,NA,NA,NA,NA,100,510.75,483.87,497.31,0,0,0,0,0,0,0,0,866520777,0,0,0,0,87000000
LG1,87,6,51.075,48.387,49.731,0,0,0,0,0,0,0,0,87568247.1666667,NA,NA,NA,NA,36,306.45,290.322,298.386,0,0,0,0,0,0,0,0,525409483,0,0,0,0,88000000
LG1,88,18,51.075,48.387,49.731,0,0,0,0,0,0,0,0,88535820.7777778,NA,NA,NA,NA,324,919.35,870.966,895.158,0,0,0,0,0,0,0,0,1593644774,0,0,0,0,89000000
LG1,89,14,51.075,48.8477142857143,49.9613571428571,0,1.075,0,0.000001075,0.000000537500000000001,0,0.142857142857143,0.0714285714285714,89489925.1428571,NA,3.10543,3.10543,0.193582,196,715.05,683.868,699.459,0,15.05,0,0.00001505,0.00000752500000000002,0,2,1,1252858952,0,3.10543,3.10543,0.193582,90000000
LG1,90,81,51.075,49.462,50.2685,0,0,0,0,0,0,0,0,90521881.8024691,NA,NA,NA,NA,6561,3473.1,3363.416,3418.258,0,0,0,0,0,0,0,0,7332272426,0,0,0,0,91000000
LG1,91,37,51.075,49.462,50.2685,0,0,0,0,0,0,0,0,91667877.5945946,NA,NA,NA,NA,1369,1736.55,1681.708,1709.129,0,0,0,0,0,0,0,0,3391711471,0,0,0,0,92000000
LG1,92,20,51.075,49.462,50.2685,0,0,0,0,0,0,0,0,92138035.8,NA,NA,NA,NA,400,1021.5,989.24,1005.37,0,0,0,0,0,0,0,0,1842760716,0,0,0,0,93000000
LG1,93,26,51.075,49.462,50.2685,0,0,0,0,0,0,0,0,93437682.8846154,NA,NA,NA,NA,676,1327.95,1286.012,1306.981,0,0,0,0,0,0,0,0,2429379755,0,0,0,0,94000000
LG1,94,13,51.075,49.462,50.2685,0,0,0,0,0,0,0,0,94281949.6923077,NA,NA,NA,NA,169,663.975,643.006,653.4905,0,0,0,0,0,0,0,0,1225665346,0,0,0,0,95000000
LG1,95,58,51.075,49.462,50.2685,0,0,0,0,0,0,0,0,95550390.8793103,NA,NA,NA,NA,3364,2911.275,2819.334,2865.3045,0,0,0,0,0,0,0,0,5541922671,0,0,0,0,96000000
LG1,96,33,51.075,49.462,50.2685,0,0,0,0,0,0,0,0,96647210.1212121,NA,NA,NA,NA,1089,1123.65,1088.164,1105.907,0,0,0,0,0,0,0,0,3189357934,0,0,0,0,97000000
LG1,97,138,51.075,49.462,50.2685,0,0,0,0,0,0,0,0,97439005.6449275,NA,NA,NA,NA,19044,6844.05,6627.908,6735.979,0,0,0,0,0,0,0,0,13446582779,0,0,0,0,98000000
LG1,98,112,51.075,49.462,50.2685,0,0,0,0,0,0,0,0,98571732.1875,NA,NA,NA,NA,12544,5516.1,5341.896,5428.998,0,0,0,0,0,0,0,0,11040034005,0,0,0,0,99000000
LG1,99,45,51.075,49.462,50.2685,0,0,0,0,0,0,0,0,99589419.4,NA,NA,NA,NA,2025,2196.225,2126.866,2161.5455,0,0,0,0,0,0,0,0,4481523873,0,0,0,0,100000000
LG1,100,8,51.075,49.462,50.2685,0,0,0,0,0,0,0,0,100153034.625,NA,NA,NA,NA,64,357.525,346.234,351.8795,0,0,0,0,0,0,0,0,801224277,0,0,0,0,101000000
LG1,101,29,51.075,49.462,50.2685,0,0,0,0,0,0,0,0,101393176.827586,NA,NA,NA,NA,841,1174.725,1137.626,1156.1755,0,0,0,0,0,0,0,0,2940402128,0,0,0,0,102000000
LG1,102,10,51.075,49.462,50.2685,0,0,0,0,0,0,0,0,102758400,NA,NA,NA,NA,100,510.75,494.62,502.685,0,0,0,0,0,0,0,0,1027584000,0,0,0,0,103000000
LG1,103,61,51.075,49.462,50.2685,0,0,0,0,0,0,0,0,103545944.442623,NA,NA,NA,NA,3721,3013.425,2918.258,2965.8415,0,0,0,0,0,0,0,0,6316302611,0,0,0,0,104000000
LG1,104,35,51.075,49.8001714285714,50.4375857142857,0,0.537999999999997,0,0.000000537999999999997,0.000000268999999999998,0,0.0285714285714286,0.0142857142857143,104455300.485714,NA,3.10543,3.64634,0.355428,1225,1787.625,1743.006,1765.3155,0,18.8299999999999,0,0.0000188299999999999,0.00000941499999999994,0,1,0.5,3655935517,0,3.10543,3.64634,0.355428,105000000
LG1,105,16,51.075,50,50.5375,0,0,0,0,0,0,0,0,105355924.875,NA,NA,NA,NA,256,766.125,750,758.0625,0,0,0,0,0,0,0,0,1685694798,0,0,0,0,106000000
LG1,106,56,51.075,50.0103461538462,50.5426730769231,0,0.537999999999997,0,0.000000537999999999997,0.000000268999999999998,0,0.0192307692307692,0.00961538461538462,106487863.125,NA,3.10543,3.10543,0.537894,3136,2655.9,2600.538,2628.219,0,30.1279999999998,0,0.0000301279999999998,0.0000150639999999999,0,1,0.5,5963320335,0,3.10543,3.10543,0.537894,107000000
LG1,107,147,51.344,50.538,50.941,0.537999999999997,0,0.000000537999999999997,0,0.000000268999999999998,0.00793650793650794,0,0.00396825396825397,107385711.517007,NA,3.64634,3.10543,0.786226,21609,6469.344,6367.788,6418.566,79.0859999999995,0,0.0000790859999999995,0,0.0000395429999999998,1,0,0.5,15785699593,0,3.64634,3.10543,0.786226,108000000
LG1,108,78,51.613,51.075,51.344,0,0,0,0,0,0,0.0227272727272727,0.0113636363636364,108329911.089744,NA,3.64634,2.60825,0.583352,6084,2270.972,2247.3,2259.136,0,0,0,0,0,0,1,0.5,8449733065,0,3.64634,2.60825,0.583352,109000000
LG1,109,138,51.613,51.075,51.344,0,0,0,0,0,0,0,0,109657727.246377,NA,NA,NA,NA,19044,6658.077,6588.675,6623.376,0,0,0,0,0,0,0,0,15132766360,0,0,0,0,110000000
LG1,110,189,51.613,51.3893370786517,51.5011685393258,0,0.537999999999997,0,0.000000537999999999997,0.000000268999999999998,0,0.00561797752808989,0.00280898876404494,110383976.814815,NA,3.64634,2.1547,0.445335,35721,9187.114,9147.302,9167.208,0,101.681999999999,0,0.000101681999999999,0.0000508409999999997,0,1,0.5,20862571618,0,3.64634,2.1547,0.445335,111000000
LG1,111,2,51.613,51.613,51.613,0,0,0,0,0,0,0,0,111677863,NA,NA,NA,NA,4,103.226,103.226,103.226,0,0,0,0,0,0,0,0,223355726,0,0,0,0,112000000
LG1,112,59,51.613,51.613,51.613,0,0,0,0,0,0,0,0,112490420.932203,NA,NA,NA,NA,3481,2838.715,2838.715,2838.715,0,0,0,0,0,0,0,0,6636934835,0,0,0,0,113000000
LG1,113,25,51.613,52.3042857142857,51.9586428571429,0,1.613,0,0.000001613,0.0000008065,0,0.214285714285714,0.107142857142857,113413582.48,NA,3.64634,2.60825,0.23803,625,722.582,732.26,727.421,0,40.325,0,0.000040325,0.0000201625,0,3,1.5,2835339562,0,3.64634,2.60825,0.23803,114000000
LG1,114,80,51.613,53.226,52.4195,0,0,0,0,0,0,0,0,114447872.2875,NA,NA,NA,NA,6400,2683.876,2767.752,2725.814,0,0,0,0,0,0,0,0,9155829783,0,0,0,0,115000000
LG1,115,36,51.613,53.2413428571429,52.4271714285714,0,0.536999999999999,0,0.000000536999999999999,0.000000268500000000003,0,0.0285714285714286,0.0142857142857143,115412676.277778,NA,3.64634,2.1547,0.184947,1296,1806.455,1863.447,1834.951,0,19.332,0,0.000019332,0.00000966600000000011,0,1,0.5,4154856346,0,3.64634,2.1547,0.184947,116000000
LG1,116,10,51.613,53.763,52.688,0,0,0,0,0,0,0,0,116374434.5,NA,NA,NA,NA,100,412.904,430.104,421.504,0,0,0,0,0,0,0,0,1163744345,0,0,0,0,117000000
LG1,117,55,51.613,53.7779444444444,52.6954722222222,0,0.538000000000004,0,0.000000538000000000004,0.000000268999999999998,0,0.0277777777777778,0.0138888888888889,117509612.981818,NA,3.64634,1.74466,0.195474,3025,1858.068,1936.006,1897.037,0,29.5900000000002,0,0.0000295900000000002,0.0000147949999999999,0,1,0.5,6463028714,0,3.64634,1.74466,0.195474,118000000
LG1,118,36,51.613,54.301,52.957,0,0,0,0,0,0,0,0,118708484.583333,NA,NA,NA,NA,1296,1600.003,1683.331,1641.667,0,0,0,0,0,0,0,0,4273505445,0,0,0,0,119000000
LG1,119,357,51.613,55.2218068181818,53.4174034090909,0,1.075,0,0.000001075,0.000000537500000000001,0,0.00568181818181818,0.00284090909090909,119591329.532213,NA,3.64634,1.561355,0.366155,127449,18167.776,19438.076,18802.926,0,383.774999999998,0,0.000383774999999998,0.000191887500000001,0,2,1,42694104643,0,7.29268,3.12271,0.73231,120000000
LG1,120,78,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,120514042.717949,NA,NA,NA,NA,6084,3922.588,4208.576,4065.582,0,0,0,0,0,0,0,0,9400095332,0,0,0,0,121000000
LG1,121,228,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,121765950.469298,NA,NA,NA,NA,51984,11251.634,12071.968,11661.801,0,0,0,0,0,0,0,0,27762636707,0,0,0,0,122000000
LG1,122,198,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,122320628.181818,NA,NA,NA,NA,39204,9393.566,10078.432,9735.999,0,0,0,0,0,0,0,0,24219484380,0,0,0,0,123000000
LG1,123,226,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,123478776.473451,NA,NA,NA,NA,51076,10735.504,11518.208,11126.856,0,0,0,0,0,0,0,0,27906203483,0,0,0,0,124000000
LG1,124,382,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,124546916.146597,NA,NA,NA,NA,145924,17651.646,18938.592,18295.119,0,0,0,0,0,0,0,0,47576921968,0,0,0,0,125000000
LG1,125,70,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,125123345.942857,NA,NA,NA,NA,4900,3612.91,3876.32,3744.615,0,0,0,0,0,0,0,0,8758634216,0,0,0,0,126000000
LG1,126,601,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,126562919.129784,NA,NA,NA,NA,361201,26167.791,28075.632,27121.7115,0,0,0,0,0,0,0,0,76064314397,0,0,0,0,127000000
LG1,127,98,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,127651146.959184,NA,NA,NA,NA,9604,4180.653,4485.456,4333.0545,0,0,0,0,0,0,0,0,12509812402,0,0,0,0,128000000
LG1,128,101,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,128572001,NA,NA,NA,NA,10201,4954.848,5316.096,5135.472,0,0,0,0,0,0,0,0,12985772101,0,0,0,0,129000000
LG1,129,235,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,129459325.259574,NA,NA,NA,NA,55225,11509.699,12348.848,11929.2735,0,0,0,0,0,0,0,0,30422941436,0,0,0,0,130000000
LG1,130,24,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,130338885.583333,NA,NA,NA,NA,576,1135.486,1218.272,1176.879,0,0,0,0,0,0,0,0,3128133254,0,0,0,0,131000000
LG1,131,62,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,131289421.967742,NA,NA,NA,NA,3844,3096.78,3322.56,3209.67,0,0,0,0,0,0,0,0,8139944162,0,0,0,0,132000000
LG1,132,81,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,132745651.493827,NA,NA,NA,NA,6561,3922.588,4208.576,4065.582,0,0,0,0,0,0,0,0,10752397771,0,0,0,0,133000000
LG1,133,127,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,133335443.173228,NA,NA,NA,NA,16129,6090.334,6534.368,6312.351,0,0,0,0,0,0,0,0,16933601283,0,0,0,0,134000000
LG1,134,192,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,134357771.010417,NA,NA,NA,NA,36864,9600.018,10299.936,9949.977,0,0,0,0,0,0,0,0,25796692034,0,0,0,0,135000000
LG1,135,38,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,135556745.736842,NA,NA,NA,NA,1444,1703.229,1827.408,1765.3185,0,0,0,0,0,0,0,0,5151156338,0,0,0,0,136000000
LG1,136,315,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,136452425.425397,NA,NA,NA,NA,99225,14916.157,16003.664,15459.9105,0,0,0,0,0,0,0,0,42982514009,0,0,0,0,137000000
LG1,137,123,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,137187578.723577,NA,NA,NA,NA,15129,6193.56,6645.12,6419.34,0,0,0,0,0,0,0,0,16874072183,0,0,0,0,138000000
LG1,138,330,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,138444896.136364,NA,NA,NA,NA,108900,16103.256,17277.312,16690.284,0,0,0,0,0,0,0,0,45686815725,0,0,0,0,139000000
LG1,139,164,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,139392344.006098,NA,NA,NA,NA,26896,7690.337,8251.024,7970.6805,0,0,0,0,0,0,0,0,22860344417,0,0,0,0,140000000
LG1,140,88,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,140414887.056818,NA,NA,NA,NA,7744,3922.588,4208.576,4065.582,0,0,0,0,0,0,0,0,12356510061,0,0,0,0,141000000
LG1,141,276,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,141479325.92029,NA,NA,NA,NA,76176,13832.284,14840.768,14336.526,0,0,0,0,0,0,0,0,39048293954,0,0,0,0,142000000
LG1,142,409,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,142594823.728606,NA,NA,NA,NA,167281,20593.587,22095.024,21344.3055,0,0,0,0,0,0,0,0,58321282905,0,0,0,0,143000000
LG1,143,311,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,143498121.717042,NA,NA,NA,NA,96721,14658.092,15726.784,15192.438,0,0,0,0,0,0,0,0,44627915854,0,0,0,0,144000000
LG1,144,211,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,144382881.312796,NA,NA,NA,NA,44521,9496.792,10189.184,9842.988,0,0,0,0,0,0,0,0,30464787957,0,0,0,0,145000000
LG1,145,121,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,145364858.049587,NA,NA,NA,NA,14641,6141.947,6589.744,6365.8455,0,0,0,0,0,0,0,0,17589147824,0,0,0,0,146000000
LG1,146,107,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,146455434.869159,NA,NA,NA,NA,11449,5367.752,5759.104,5563.428,0,0,0,0,0,0,0,0,15670731531,0,0,0,0,147000000
LG1,147,214,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,147274534.336449,NA,NA,NA,NA,45796,10374.213,11130.576,10752.3945,0,0,0,0,0,0,0,0,31516750348,0,0,0,0,148000000
LG1,148,68,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,148670608.764706,NA,NA,NA,NA,4624,3354.845,3599.44,3477.1425,0,0,0,0,0,0,0,0,10109601396,0,0,0,0,149000000
LG1,149,48,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,149328789.958333,NA,NA,NA,NA,2304,1496.777,1605.904,1551.3405,0,0,0,0,0,0,0,0,7167781918,0,0,0,0,150000000
LG1,150,354,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,150497656.288136,NA,NA,NA,NA,125316,16929.064,18163.328,17546.196,0,0,0,0,0,0,0,0,53276170326,0,0,0,0,151000000
LG1,151,159,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,151676190.767296,NA,NA,NA,NA,25281,8103.241,8694.032,8398.6365,0,0,0,0,0,0,0,0,24116514332,0,0,0,0,152000000
LG1,152,84,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,152380582.369048,NA,NA,NA,NA,7056,4180.653,4485.456,4333.0545,0,0,0,0,0,0,0,0,12799968919,0,0,0,0,153000000
LG1,153,376,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,153156239.204787,NA,NA,NA,NA,141376,13677.445,14674.64,14176.0425,0,0,0,0,0,0,0,0,57586745941,0,0,0,0,154000000
LG1,154,100,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,154294002.62,NA,NA,NA,NA,10000,4851.622,5205.344,5028.483,0,0,0,0,0,0,0,0,15429400262,0,0,0,0,155000000
LG1,155,164,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,155470319.487805,NA,NA,NA,NA,26896,7277.433,7808.016,7542.7245,0,0,0,0,0,0,0,0,25497132396,0,0,0,0,156000000
LG1,156,110,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,156276546.190909,NA,NA,NA,NA,12100,5006.461,5371.472,5188.9665,0,0,0,0,0,0,0,0,17190420081,0,0,0,0,157000000
LG1,157,63,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,157408985.809524,NA,NA,NA,NA,3969,2993.554,3211.808,3102.681,0,0,0,0,0,0,0,0,9916766106,0,0,0,0,158000000
LG1,158,74,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,158349372.027027,NA,NA,NA,NA,5476,3354.845,3599.44,3477.1425,0,0,0,0,0,0,0,0,11717853530,0,0,0,0,159000000
LG1,159,86,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,159870713.965116,NA,NA,NA,NA,7396,4335.492,4651.584,4493.538,0,0,0,0,0,0,0,0,13748881401,0,0,0,0,160000000
LG1,160,148,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,160659433.844595,NA,NA,NA,NA,21904,7277.433,7808.016,7542.7245,0,0,0,0,0,0,0,0,23777596209,0,0,0,0,161000000
LG1,161,591,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,161482054.153976,NA,NA,NA,NA,349281,28954.893,31065.936,30010.4145,0,0,0,0,0,0,0,0,95435894005,0,0,0,0,162000000
LG1,162,166,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,162312331.819277,NA,NA,NA,NA,27556,7845.176,8417.152,8131.164,0,0,0,0,0,0,0,0,26943847082,0,0,0,0,163000000
LG1,163,203,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,163558090.394089,NA,NA,NA,NA,41209,9961.309,10687.568,10324.4385,0,0,0,0,0,0,0,0,33202292350,0,0,0,0,164000000
LG1,164,231,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,164548002.017316,NA,NA,NA,NA,53361,11251.634,12071.968,11661.801,0,0,0,0,0,0,0,0,38010588466,0,0,0,0,165000000
LG1,165,56,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,165921980.732143,NA,NA,NA,NA,3136,2890.328,3101.056,2995.692,0,0,0,0,0,0,0,0,9291630921,0,0,0,0,166000000
LG1,166,102,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,166482290.196078,NA,NA,NA,NA,10404,5264.526,5648.352,5456.439,0,0,0,0,0,0,0,0,16981193600,0,0,0,0,167000000
LG1,167,144,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,167660718.381944,NA,NA,NA,NA,20736,7329.046,7863.392,7596.219,0,0,0,0,0,0,0,0,24143143447,0,0,0,0,168000000
LG1,168,243,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,168560950.539095,NA,NA,NA,NA,59049,12180.668,13068.736,12624.702,0,0,0,0,0,0,0,0,40960310981,0,0,0,0,169000000
LG1,169,197,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,169357413.253807,NA,NA,NA,NA,38809,9496.792,10189.184,9842.988,0,0,0,0,0,0,0,0,33363410411,0,0,0,0,170000000
LG1,170,162,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,170751690.228395,NA,NA,NA,NA,26244,7174.207,7697.264,7435.7355,0,0,0,0,0,0,0,0,27661773817,0,0,0,0,171000000
LG1,171,154,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,171110449.792208,NA,NA,NA,NA,23716,7896.789,8472.528,8184.6585,0,0,0,0,0,0,0,0,26351009268,0,0,0,0,172000000
LG1,172,189,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,172693333.343915,NA,NA,NA,NA,35721,8154.854,8749.408,8452.131,0,0,0,0,0,0,0,0,32639040002,0,0,0,0,173000000
LG1,173,185,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,173187778.308108,NA,NA,NA,NA,34225,8929.049,9580.048,9254.5485,0,0,0,0,0,0,0,0,32039738987,0,0,0,0,174000000
LG1,174,81,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,174439268.617284,NA,NA,NA,NA,6561,4129.04,4430.08,4279.56,0,0,0,0,0,0,0,0,14129580758,0,0,0,0,175000000
LG1,175,48,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,175610299.75,NA,NA,NA,NA,2304,2374.198,2547.296,2460.747,0,0,0,0,0,0,0,0,8429294388,0,0,0,0,176000000
LG1,176,312,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,176657938.480769,NA,NA,NA,NA,97344,15380.674,16502.048,15941.361,0,0,0,0,0,0,0,0,55117276806,0,0,0,0,177000000
LG1,177,241,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,177465970.165975,NA,NA,NA,NA,58081,11819.377,12681.104,12250.2405,0,0,0,0,0,0,0,0,42769298810,0,0,0,0,178000000
LG1,178,179,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,178403146.072626,NA,NA,NA,NA,32041,8464.532,9081.664,8773.098,0,0,0,0,0,0,0,0,31934163147,0,0,0,0,179000000
LG1,179,168,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,179509336.375,NA,NA,NA,NA,28224,7690.337,8251.024,7970.6805,0,0,0,0,0,0,0,0,30157568511,0,0,0,0,180000000
LG1,180,248,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,180581720.693548,NA,NA,NA,NA,61504,11922.603,12791.856,12357.2295,0,0,0,0,0,0,0,0,44784266732,0,0,0,0,181000000
LG1,181,193,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,181473754.906736,NA,NA,NA,NA,37249,9393.566,10078.432,9735.999,0,0,0,0,0,0,0,0,35024434697,0,0,0,0,182000000
LG1,182,264,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,182320347.159091,NA,NA,NA,NA,69696,13058.089,14010.128,13534.1085,0,0,0,0,0,0,0,0,48132571650,0,0,0,0,183000000
LG1,183,135,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,183729373.577778,NA,NA,NA,NA,18225,6141.947,6589.744,6365.8455,0,0,0,0,0,0,0,0,24803465433,0,0,0,0,184000000
LG1,184,5,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,184550685.4,NA,NA,NA,NA,25,258.065,276.88,267.4725,0,0,0,0,0,0,0,0,922753427,0,0,0,0,185000000
LG1,185,5,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,185390562.2,NA,NA,NA,NA,25,154.839,166.128,160.4835,0,0,0,0,0,0,0,0,926952811,0,0,0,0,186000000
LG1,186,67,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,186747051.522388,NA,NA,NA,NA,4489,3458.071,3710.192,3584.1315,0,0,0,0,0,0,0,0,12512052452,0,0,0,0,187000000
LG1,187,240,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,187395202.554167,NA,NA,NA,NA,57600,11509.699,12348.848,11929.2735,0,0,0,0,0,0,0,0,44974848613,0,0,0,0,188000000
LG1,188,47,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,188515871.510638,NA,NA,NA,NA,2209,2167.746,2325.792,2246.769,0,0,0,0,0,0,0,0,8860245961,0,0,0,0,189000000
LG1,189,163,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,189700688.613497,NA,NA,NA,NA,26569,8361.306,8970.912,8666.109,0,0,0,0,0,0,0,0,30921212244,0,0,0,0,190000000
LG1,190,195,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,190360651.564103,NA,NA,NA,NA,38025,9032.275,9690.8,9361.5375,0,0,0,0,0,0,0,0,37120327055,0,0,0,0,191000000
LG1,191,100,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,191484304.69,NA,NA,NA,NA,10000,5161.3,5537.6,5349.45,0,0,0,0,0,0,0,0,19148430469,0,0,0,0,192000000
LG1,192,48,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,192691208.4375,NA,NA,NA,NA,2304,2477.424,2658.048,2567.736,0,0,0,0,0,0,0,0,9249178005,0,0,0,0,193000000
LG1,193,392,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,193365400.742347,NA,NA,NA,NA,153664,19148.423,20544.496,19846.4595,0,0,0,0,0,0,0,0,75799237091,0,0,0,0,194000000
LG1,194,257,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,194827186.101167,NA,NA,NA,NA,66049,12541.959,13456.368,12999.1635,0,0,0,0,0,0,0,0,50070586828,0,0,0,0,195000000
LG1,195,58,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,195288877.62069,NA,NA,NA,NA,3364,2580.65,2768.8,2674.725,0,0,0,0,0,0,0,0,11326754902,0,0,0,0,196000000
LG1,196,74,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,196433071.108108,NA,NA,NA,NA,5476,2270.972,2436.544,2353.758,0,0,0,0,0,0,0,0,14536047262,0,0,0,0,197000000
LG1,197,3,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,197576848.666667,NA,NA,NA,NA,9,103.226,110.752,106.989,0,0,0,0,0,0,0,0,592730546,0,0,0,0,198000000
LG1,198,80,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,198617978.125,NA,NA,NA,NA,6400,3870.975,4153.2,4012.0875,0,0,0,0,0,0,0,0,15889438250,0,0,0,0,199000000
LG1,199,57,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,199505601.982456,NA,NA,NA,NA,3249,2735.489,2934.928,2835.2085,0,0,0,0,0,0,0,0,11371819313,0,0,0,0,200000000
LG1,200,78,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,200327620.769231,NA,NA,NA,NA,6084,3819.362,4097.824,3958.593,0,0,0,0,0,0,0,0,15625554420,0,0,0,0,201000000
LG1,201,106,51.613,55.376,53.4945,0,0,0,0,0,0,0,0,201369388.254717,NA,NA,NA,NA,11236,5264.526,5648.352,5456.439,0,0,0,0,0,0,0,0,21345155155,0,0,0,0,202000000
